date,nhser21nm,nhser21cdh,nhser21cd,stp21nm,stp21cdh,stp21cd,ccg21nm,ccg21cdh,ccg21cd,registered_patients
2017-04-01,London,Y56,E40000003,North London Partners in Health and Care,QMJ,E54000028,NHS North Central London CCG,93C,E38000240,1587137
2017-04-01,South East,Y59,E40000005,Sussex Health and Care Partnership,QNX,E54000053,NHS East Sussex CCG,97R,E38000235,552455
2017-04-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Liverpool CCG,99A,E38000101,523069
2017-04-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS North Tyneside CCG,99C,E38000127,218237
2017-04-01,East of England,Y61,E40000007,Mid and South Essex,QH8,E54000026,NHS Basildon and Brentwood CCG,99E,E38000007,276479
2017-04-01,East of England,Y61,E40000007,Mid and South Essex,QH8,E54000026,NHS Castle Point and Rochford CCG,99F,E38000030,184576
2017-04-01,East of England,Y61,E40000007,Mid and South Essex,QH8,E54000026,NHS Southend CCG,99G,E38000168,187084
2017-04-01,London,Y56,E40000003,East London Health and Care Partnership,QMF,E54000029,NHS North East London CCG,A3A8R,E38000255,2128897
2017-04-01,Midlands,Y60,E40000008,Coventry and Warwickshire,QWU,E54000018,NHS Coventry and Warwickshire CCG,B2M3M,E38000251,976018
2017-04-01,Midlands,Y60,E40000008,The Black Country and West Birmingham,QUA,E54000016,NHS Black Country and West Birmingham CCG,D2P2L,E38000250,1445324
2017-04-01,South East,Y59,E40000005,Frimley Health and Care ICS,QNQ,E54000034,NHS Frimley CCG,D4U1Y,E38000252,776272
2017-04-01,South East,Y59,E40000005,Hampshire and the Isle of Wight,QRL,E54000042,"NHS Hampshire, Southampton and Isle of Wight CCG",D9Y0V,E38000253,1626583
2017-04-01,East of England,Y61,E40000007,"Bedfordshire, Luton and Milton Keynes",QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes CCG",M1J4Y,E38000249,994045
2017-04-01,Midlands,Y60,E40000008,Shropshire and Telford and Wrekin,QOC,E54000011,"NHS Shropshire, Telford and Wrekin CCG",M2L0M,E38000257,490827
2017-04-01,London,Y56,E40000003,North West London Health and Care Partnership,QRV,E54000027,NHS North West London CCG,W2U3Z,E38000256,2357987
2017-04-01,North East and Yorkshire,Y63,E40000009,West Yorkshire and Harrogate (Health and Care Partnership),QWO,E54000054,NHS Kirklees CCG,X2C4Y,E38000254,438906
2017-05-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS Northumberland CCG,00L,E38000130,323670
2017-05-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS South Tyneside CCG,00N,E38000163,156452
2017-05-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS Sunderland CCG,00P,E38000176,283826
2017-05-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Blackburn with Darwen CCG,00Q,E38000014,173826
2017-05-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Blackpool CCG,00R,E38000015,172937
2017-05-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Bolton CCG,00T,E38000016,306860
2017-05-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Bury CCG,00V,E38000024,202510
2017-05-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Chorley and South Ribble CCG,00X,E38000034,181923
2017-05-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Oldham CCG,00Y,E38000135,252870
2017-05-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS East Lancashire CCG,01A,E38000050,379068
2017-05-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,"NHS Heywood, Middleton and Rochdale CCG",01D,E38000080,231126
2017-05-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Greater Preston CCG,01E,E38000227,206343
2017-05-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Halton CCG,01F,E38000068,130638
2017-05-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Salford CCG,01G,E38000143,267963
2017-05-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS North Cumbria CCG,01H,E38000215,323029
2017-05-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Knowsley CCG,01J,E38000091,163655
2017-05-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Morecambe Bay CCG,01K,E38000228,349790
2017-05-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS South Sefton CCG,01T,E38000161,154751
2017-05-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Southport and Formby CCG,01V,E38000170,124315
2017-05-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Stockport CCG,01W,E38000174,309739
2017-05-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS St Helens CCG,01X,E38000172,196627
2017-05-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Tameside and Glossop CCG,01Y,E38000182,246268
2017-05-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Trafford CCG,02A,E38000187,240362
2017-05-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Warrington CCG,02E,E38000194,217037
2017-05-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS West Lancashire CCG,02G,E38000200,113103
2017-05-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Wigan Borough CCG,02H,E38000205,325933
2017-05-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Fylde and Wyre CCG,02M,E38000226,169608
2017-05-01,North East and Yorkshire,Y63,E40000009,South Yorkshire and Bassetlaw,QF7,E54000009,NHS Barnsley CCG,02P,E38000006,258039
2017-05-01,North East and Yorkshire,Y63,E40000009,South Yorkshire and Bassetlaw,QF7,E54000009,NHS Bassetlaw CCG,02Q,E38000008,116085
2017-05-01,North East and Yorkshire,Y63,E40000009,West Yorkshire and Harrogate (Health and Care Partnership),QWO,E54000054,NHS Calderdale CCG,02T,E38000025,219806
2017-05-01,North East and Yorkshire,Y63,E40000009,South Yorkshire and Bassetlaw,QF7,E54000009,NHS Doncaster CCG,02X,E38000044,317818
2017-05-01,North East and Yorkshire,Y63,E40000009,"Humber, Coast and Vale",QOQ,E54000051,NHS East Riding of Yorkshire CCG,02Y,E38000052,301971
2017-05-01,North East and Yorkshire,Y63,E40000009,"Humber, Coast and Vale",QOQ,E54000051,NHS Hull CCG,03F,E38000085,296141
2017-05-01,North East and Yorkshire,Y63,E40000009,"Humber, Coast and Vale",QOQ,E54000051,NHS North East Lincolnshire CCG,03H,E38000119,169081
2017-05-01,North East and Yorkshire,Y63,E40000009,"Humber, Coast and Vale",QOQ,E54000051,NHS North Lincolnshire CCG,03K,E38000122,173111
2017-05-01,North East and Yorkshire,Y63,E40000009,South Yorkshire and Bassetlaw,QF7,E54000009,NHS Rotherham CCG,03L,E38000141,261477
2017-05-01,North East and Yorkshire,Y63,E40000009,South Yorkshire and Bassetlaw,QF7,E54000009,NHS Sheffield CCG,03N,E38000146,593847
2017-05-01,North East and Yorkshire,Y63,E40000009,"Humber, Coast and Vale",QOQ,E54000051,NHS Vale of York CCG,03Q,E38000188,352249
2017-05-01,North East and Yorkshire,Y63,E40000009,West Yorkshire and Harrogate (Health and Care Partnership),QWO,E54000054,NHS Wakefield CCG,03R,E38000190,369553
2017-05-01,Midlands,Y60,E40000008,"Leicester, Leicestershire and Rutland",QK1,E54000015,NHS East Leicestershire and Rutland CCG,03W,E38000051,325100
2017-05-01,Midlands,Y60,E40000008,"Leicester, Leicestershire and Rutland",QK1,E54000015,NHS Leicester City CCG,04C,E38000097,400028
2017-05-01,Midlands,Y60,E40000008,"Leicester, Leicestershire and Rutland",QK1,E54000015,NHS West Leicestershire CCG,04V,E38000201,386057
2017-05-01,Midlands,Y60,E40000008,Staffordshire and Stoke on Trent,QNC,E54000010,NHS Cannock Chase CCG,04Y,E38000028,132285
2017-05-01,Midlands,Y60,E40000008,Staffordshire and Stoke on Trent,QNC,E54000010,NHS East Staffordshire CCG,05D,E38000053,140282
2017-05-01,Midlands,Y60,E40000008,Staffordshire and Stoke on Trent,QNC,E54000010,NHS North Staffordshire CCG,05G,E38000126,217453
2017-05-01,Midlands,Y60,E40000008,Staffordshire and Stoke on Trent,QNC,E54000010,NHS South East Staffordshire and Seisdon Peninsula CCG,05Q,E38000153,211896
2017-05-01,Midlands,Y60,E40000008,Staffordshire and Stoke on Trent,QNC,E54000010,NHS Stafford and Surrounds CCG,05V,E38000173,148142
2017-05-01,Midlands,Y60,E40000008,Staffordshire and Stoke on Trent,QNC,E54000010,NHS Stoke on Trent CCG,05W,E38000175,289019
2017-05-01,East of England,Y61,E40000007,Cambridgeshire and Peterborough,QUE,E54000021,NHS Cambridgeshire and Peterborough CCG,06H,E38000026,950698
2017-05-01,East of England,Y61,E40000007,Hertfordshire and West Essex,QM7,E54000025,NHS East and North Hertfordshire CCG,06K,E38000049,593631
2017-05-01,East of England,Y61,E40000007,Suffolk and North East Essex,QJG,E54000023,NHS Ipswich and East Suffolk CCG,06L,E38000086,404026
2017-05-01,East of England,Y61,E40000007,Hertfordshire and West Essex,QM7,E54000025,NHS Herts Valleys CCG,06N,E38000079,640150
2017-05-01,East of England,Y61,E40000007,Mid and South Essex,QH8,E54000026,NHS Mid Essex CCG,06Q,E38000106,388552
2017-05-01,East of England,Y61,E40000007,Suffolk and North East Essex,QJG,E54000023,NHS North East Essex CCG,06T,E38000117,347660
2017-05-01,East of England,Y61,E40000007,Mid and South Essex,QH8,E54000026,NHS Thurrock CCG,07G,E38000185,174067
2017-05-01,East of England,Y61,E40000007,Hertfordshire and West Essex,QM7,E54000025,NHS West Essex CCG,07H,E38000197,309014
2017-05-01,East of England,Y61,E40000007,Suffolk and North East Essex,QJG,E54000023,NHS West Suffolk CCG,07K,E38000204,248907
2017-05-01,South East,Y59,E40000005,Sussex Health and Care Partnership,QNX,E54000053,NHS Brighton and Hove CCG,09D,E38000021,314556
2017-05-01,South East,Y59,E40000005,"Buckinghamshire, Oxfordshire and Berkshire West",QU9,E54000044,NHS Oxfordshire CCG,10Q,E38000136,730562
2017-05-01,South East,Y59,E40000005,Hampshire and the Isle of Wight,QRL,E54000042,NHS Portsmouth CCG,10R,E38000137,227676
2017-05-01,South West,Y58,E40000006,Dorset,QVV,E54000041,NHS Dorset CCG,11J,E38000045,795155
2017-05-01,South West,Y58,E40000006,Gloucestershire,QR1,E54000043,NHS Gloucestershire CCG,11M,E38000062,637833
2017-05-01,South West,Y58,E40000006,Cornwall and the Isles of Scilly Health and Social Care Partnership,QT6,E54000036,NHS Kernow CCG,11N,E38000089,569662
2017-05-01,South West,Y58,E40000006,Somerset,QSL,E54000038,NHS Somerset CCG,11X,E38000150,569773
2017-05-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Wirral CCG,12F,E38000208,335421
2017-05-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS Newcastle Gateshead CCG,13T,E38000212,520368
2017-05-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Manchester CCG,14L,E38000217,628289
2017-05-01,South East,Y59,E40000005,"Buckinghamshire, Oxfordshire and Berkshire West",QU9,E54000044,NHS Buckinghamshire CCG,14Y,E38000223,554012
2017-05-01,South East,Y59,E40000005,"Buckinghamshire, Oxfordshire and Berkshire West",QU9,E54000044,NHS Berkshire West CCG,15A,E38000221,535797
2017-05-01,South West,Y58,E40000006,"Bristol, North Somerset and South Gloucestershire",QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire CCG",15C,E38000222,992585
2017-05-01,Midlands,Y60,E40000008,Birmingham and Solihull,QHL,E54000017,NHS Birmingham and Solihull CCG,15E,E38000220,1299859
2017-05-01,North East and Yorkshire,Y63,E40000009,West Yorkshire and Harrogate (Health and Care Partnership),QWO,E54000054,NHS Leeds CCG,15F,E38000225,869541
2017-05-01,Midlands,Y60,E40000008,Joined Up Care Derbyshire,QJ2,E54000012,NHS Derby and Derbyshire CCG,15M,E38000229,1042623
2017-05-01,South West,Y58,E40000006,Devon,QJK,E54000037,NHS Devon CCG,15N,E38000230,1211598
2017-05-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS Tees Valley CCG,16C,E38000247,698427
2017-05-01,Midlands,Y60,E40000008,Herefordshire and Worcestershire,QGH,E54000019,NHS Herefordshire and Worcestershire CCG,18C,E38000236,786417
2017-05-01,East of England,Y61,E40000007,Norfolk and Waveney Health and Care Partnership,QMM,E54000022,NHS Norfolk and Waveney CCG,26A,E38000239,1043802
2017-05-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Cheshire CCG,27D,E38000233,758093
2017-05-01,North East and Yorkshire,Y63,E40000009,West Yorkshire and Harrogate (Health and Care Partnership),QWO,E54000054,NHS Bradford District and Craven CCG,36J,E38000232,627619
2017-05-01,London,Y56,E40000003,South West London Health and Care Partnership,QWE,E54000031,NHS South West London CCG,36L,E38000245,1641660
2017-05-01,North East and Yorkshire,Y63,E40000009,"Humber, Coast and Vale",QOQ,E54000051,NHS North Yorkshire CCG,42D,E38000241,425425
2017-05-01,Midlands,Y60,E40000008,Nottingham and Nottinghamshire Health and Care,QT1,E54000014,NHS Nottingham and Nottinghamshire CCG,52R,E38000243,1066941
2017-05-01,South East,Y59,E40000005,Sussex Health and Care Partnership,QNX,E54000053,NHS West Sussex CCG,70F,E38000248,880760
2017-05-01,Midlands,Y60,E40000008,Lincolnshire,QJM,E54000013,NHS Lincolnshire CCG,71E,E38000238,782916
2017-05-01,London,Y56,E40000003,Our Healthier South East London,QKK,E54000030,NHS South East London CCG,72Q,E38000244,1926857
2017-05-01,Midlands,Y60,E40000008,Northamptonshire,QPM,E54000020,NHS Northamptonshire CCG,78H,E38000242,751498
2017-05-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS County Durham CCG,84H,E38000234,547351
2017-05-01,South East,Y59,E40000005,Kent and Medway,QKS,E54000032,NHS Kent and Medway CCG,91Q,E38000237,1865789
2017-05-01,South East,Y59,E40000005,Surrey Heartlands Health and Care Partnership,QXU,E54000052,NHS Surrey Heartlands CCG,92A,E38000246,1082888
2017-05-01,South West,Y58,E40000006,"Bath and North East Somerset, Swindon and Wiltshire",QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",92G,E38000231,921829
2017-05-01,London,Y56,E40000003,North London Partners in Health and Care,QMJ,E54000028,NHS North Central London CCG,93C,E38000240,1589227
2017-05-01,South East,Y59,E40000005,Sussex Health and Care Partnership,QNX,E54000053,NHS East Sussex CCG,97R,E38000235,552786
2017-05-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Liverpool CCG,99A,E38000101,523341
2017-05-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS North Tyneside CCG,99C,E38000127,218177
2017-05-01,East of England,Y61,E40000007,Mid and South Essex,QH8,E54000026,NHS Basildon and Brentwood CCG,99E,E38000007,276597
2017-05-01,East of England,Y61,E40000007,Mid and South Essex,QH8,E54000026,NHS Castle Point and Rochford CCG,99F,E38000030,184655
2017-05-01,East of England,Y61,E40000007,Mid and South Essex,QH8,E54000026,NHS Southend CCG,99G,E38000168,187229
2017-05-01,London,Y56,E40000003,East London Health and Care Partnership,QMF,E54000029,NHS North East London CCG,A3A8R,E38000255,2132176
2017-05-01,Midlands,Y60,E40000008,Coventry and Warwickshire,QWU,E54000018,NHS Coventry and Warwickshire CCG,B2M3M,E38000251,977573
2017-05-01,Midlands,Y60,E40000008,The Black Country and West Birmingham,QUA,E54000016,NHS Black Country and West Birmingham CCG,D2P2L,E38000250,1446720
2017-05-01,South East,Y59,E40000005,Frimley Health and Care ICS,QNQ,E54000034,NHS Frimley CCG,D4U1Y,E38000252,775518
2017-05-01,South East,Y59,E40000005,Hampshire and the Isle of Wight,QRL,E54000042,"NHS Hampshire, Southampton and Isle of Wight CCG",D9Y0V,E38000253,1627053
2017-05-01,East of England,Y61,E40000007,"Bedfordshire, Luton and Milton Keynes",QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes CCG",M1J4Y,E38000249,995087
2017-05-01,Midlands,Y60,E40000008,Shropshire and Telford and Wrekin,QOC,E54000011,"NHS Shropshire, Telford and Wrekin CCG",M2L0M,E38000257,491124
2017-05-01,London,Y56,E40000003,North West London Health and Care Partnership,QRV,E54000027,NHS North West London CCG,W2U3Z,E38000256,2363117
2017-05-01,North East and Yorkshire,Y63,E40000009,West Yorkshire and Harrogate (Health and Care Partnership),QWO,E54000054,NHS Kirklees CCG,X2C4Y,E38000254,439077
2017-06-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS Northumberland CCG,00L,E38000130,323852
2017-06-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS South Tyneside CCG,00N,E38000163,156612
2017-06-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS Sunderland CCG,00P,E38000176,284161
2017-06-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Blackburn with Darwen CCG,00Q,E38000014,173936
2017-06-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Blackpool CCG,00R,E38000015,172919
2017-06-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Bolton CCG,00T,E38000016,307126
2017-06-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Bury CCG,00V,E38000024,202707
2017-06-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Chorley and South Ribble CCG,00X,E38000034,182139
2017-06-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Oldham CCG,00Y,E38000135,253309
2017-06-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS East Lancashire CCG,01A,E38000050,379565
2017-06-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,"NHS Heywood, Middleton and Rochdale CCG",01D,E38000080,231409
2017-06-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Greater Preston CCG,01E,E38000227,206283
2017-06-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Halton CCG,01F,E38000068,130699
2017-06-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Salford CCG,01G,E38000143,267909
2017-06-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS North Cumbria CCG,01H,E38000215,323267
2017-06-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Knowsley CCG,01J,E38000091,163952
2017-06-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Morecambe Bay CCG,01K,E38000228,349971
